50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,pass_success,pass_distance,half
,,,,,,,,,,,,,,,,,4.005101,,,,,,,,,,,,,d4c6d660-4d40-413a-80b2-0dd74b06461d,128,,"[61.7, 51.4]",3773386,1,,,,,0.4611754,,Left Foot,,,,"[94.1, 67.5]",High Pass,,36.17969,,,,Edgar Antonio Méndez Ortega,26387.0,,,,,,1,Regular Play,Deyverson Brum Silva Acosta,25134.0,Center Forward,3,Deportivo Alavés,206,['16e4f6d2-a832-468b-a081-d42ad7e61949'],47,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,107,Pass,,1,36.179690435381005,1H
,,,,,,,,,,,,,,,,,1.280847,,,,,,,,,,,,,9c7c0f34-4749-414e-90ff-3e88af057633,134,,"[12.9, 6.6]",3773386,1,,,,,-0.1638082,,Left Foot,,,,"[25.0, 4.6]",Ground Pass,,12.264175,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,4,Barcelona,217,['14e4bd70-85e7-4316-8fb7-fa0b45c9c3ba'],55,,,,,,,,,,,,,,,,,,Barcelona,217,115,Pass,,1,12.264175471673585,1H
,,,,,,,,,,,,,,,,,1.26683,,,,,,,,,,,,,8ac80463-97da-4379-bff2-b79e8e3d90dc,137,,"[36.5, 10.6]",3773386,2,,,,,-0.43327022,,Right Foot,,,,"[51.2, 3.8]",Ground Pass,,16.196604,,,,Frenkie de Jong,8118.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,4,Barcelona,217,['e6a03dfe-2eb6-4878-bf26-1964ae521a78'],0,,,,,,,,,,,,,,,,,,Barcelona,217,120,Pass,,1,16.196604582442582,1H
,,,,,,,,,,,,,,,,,1.709782,,,,,,,,,,,,,c23a7033-e1ed-41e4-8764-220e23cfb8b4,141,,"[50.4, 28.7]",3773386,2,,,,,1.7299882,,Right Foot,,,,"[46.9, 50.5]",Ground Pass,,22.079176,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Left Defensive Midfield,4,Barcelona,217,['8376ff0b-0db6-4560-8d3a-6718b84a93f6'],6,,,,,,,,,,,,,,,,,,Barcelona,217,126,Pass,,1,22.079175709251466,1H
,,,,,,,,,,,,,,,,,0.962681,,,,,,,,,,,,,6e4d6a9c-3b48-44c5-83db-cded0f10e61d,144,,"[46.3, 51.0]",3773386,2,,,,,1.1257801,,Right Foot,,,,"[55.6, 70.5]",Ground Pass,,21.604166,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,4,Barcelona,217,['7bedeace-5843-445e-b885-81869e9aeaff'],9,,,,,,,,,,,,,,,,,,Barcelona,217,129,Pass,,1,21.6041662648666,1H
,,,,,,,,,,,,,,,,,0.731268,,,,,,,,,,,,,8301f29e-58bf-4a4c-b971-27e545678d0e,147,,"[56.4, 70.5]",3773386,2,,,,,0.81241864,,Right Foot,,,,"[65.4, 80.0]",Ground Pass,,13.086252,,,,Ousmane Dembélé,5477.0,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,4,Barcelona,217,['e573a86d-4af3-4b28-9c9f-5c3251bfdbdf'],11,,,,,,,,,,,,,,,,,,Barcelona,217,131,Pass,,1,13.086252328302406,1H
,,,,,,,,,,,,,,,,,1.273412,,,,,,,,,,,,,8ad69aa7-688e-47e9-93ae-56e0574e7841,160,,"[35.4, 0.1]",3773386,2,,,,,0.18255985,,,,,,"[48.4, 2.5]",High Pass,,13.219683,,,,Deyverson Brum Silva Acosta,25134.0,,,,,Throw-in,1,From Throw In,Rubén Duarte Sánchez,6612.0,Left Back,5,Deportivo Alavés,206,['54af3537-d2da-472e-85fd-6c82e2b49049'],37,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,157,Pass,,1,13.219682295728592,1H
,,,,,,,,,,,,,,,,,1.597813,,,,,,,,,,,,,6fc63a1d-d1ee-4f0c-9b07-0a294b46ac08,163,,"[49.2, 2.3]",3773386,2,,,,True,0.93206465,,,,,,"[56.7, 12.4]",High Pass,,12.580143,,Incomplete,,Luis Jesús Rioja González,24049.0,,,,,,1,From Throw In,Deyverson Brum Silva Acosta,25134.0,Center Forward,5,Deportivo Alavés,206,"['622f53ea-c6fa-4b84-83b9-31a338f243de', '733da4b1-372f-49cb-8f3e-711b34d4f728', 'b3e879cc-4ac0-4e2f-b685-b00b3ab0418e']",38,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,158,Pass,True,0,12.580143083447025,1H
,,,,,,,,,,,,,,,,,1.396724,,,,,,,,,,,,,622f53ea-c6fa-4b84-83b9-31a338f243de,165,,"[63.4, 67.7]",3773386,2,,,,,-0.7378151,,Head,,,,"[70.0, 61.7]",Low Pass,,8.9196415,,Incomplete,,Sergio Busquets i Burgos,5203.0,,,,,Recovery,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,5,Deportivo Alavés,206,"['0f3284dd-3423-4296-a3c4-edcff9647072', '2c5823ca-b796-4329-9241-86f6a7c44fc5', '6fc63a1d-d1ee-4f0c-9b07-0a294b46ac08']",40,,,,,,,,,,,,,,,,,,Barcelona,217,160,Pass,,0,8.919641248391104,1H
,,,,,,,,,,,,,,,,,1.107434,,,,,,,,,,,,,2c5823ca-b796-4329-9241-86f6a7c44fc5,168,,"[50.1, 18.4]",3773386,2,,,,,1.9936502,,Left Foot,,,,"[48.3, 22.4]",Low Pass,,4.3863425,,,,Tomás Pina Isla,6622.0,,,,,Recovery,1,From Throw In,Deyverson Brum Silva Acosta,25134.0,Center Forward,5,Deportivo Alavés,206,"['622f53ea-c6fa-4b84-83b9-31a338f243de', 'b00acf1a-dbcc-46e4-9976-3a153f43d764', 'cdc9ae00-5017-4c25-9a33-04e62dca382d']",41,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,161,Pass,True,1,4.386342439892264,1H
,,,,,,,,,,,,,,,,,0.862575,,,,,,,,,,,,,cba08114-7620-478a-9506-7303899b6ead,171,,"[48.7, 22.9]",3773386,2,,,,,-2.9337027,,Left Foot,,,,"[35.9, 20.2]",Ground Pass,,13.081667,,,,Florian Grégoire Claude Lejeune,3093.0,,,,,,1,From Throw In,Tomás Pina Isla,6622.0,Right Center Midfield,5,Deportivo Alavés,206,['f8835653-c87e-4aaf-804e-5baa90557566'],43,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,163,Pass,,1,13.081666560496034,1H
,,,,,,,,,,,,,,,,,2.6757,,,,,,,,,,,,,0980b42d-37b9-4a95-8a67-c9ce593fa9ce,174,,"[35.9, 20.2]",3773386,2,,,,,1.1258032,,Right Foot,,,,"[61.7, 74.3]",High Pass,,59.93705,,,,Edgar Antonio Méndez Ortega,26387.0,,True,,,,1,From Throw In,Florian Grégoire Claude Lejeune,3093.0,Left Center Back,5,Deportivo Alavés,206,['1ef2a2a0-2803-4fbd-b9b7-b04070f7c04b'],45,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,165,Pass,,1,59.93705031113893,1H
,,,,,,,,,,,,,,,,,0.942617,,,,,,,,,,,,,aaba602f-1b75-430f-9857-e119b8b8932f,180,,"[63.1, 80.0]",3773386,3,,,,,-1.554269,,,,,,"[63.3, 67.9]",Low Pass,,12.101653,,,,Rodrigo Andrés Battaglia,10605.0,,,,,Throw-in,1,From Throw In,Joaquín Navarro Jiménez,6923.0,Right Back,6,Deportivo Alavés,206,['f9d55b5d-b212-49ca-b9ab-614fc3e7615d'],2,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,182,Pass,,1,12.10165277968261,1H
,,,,,,,,,,,,,,,,,1.195674,,,,,,,,,,,,,c0d3d249-b123-43e0-a5f5-c335fe6ec585,184,,"[63.5, 70.7]",3773386,3,,,,,2.313966,,Right Foot,,,,"[56.7, 78.1]",High Pass,,10.049875,,,,Joaquín Navarro Jiménez,6923.0,,,,,,1,From Throw In,Rodrigo Andrés Battaglia,10605.0,Center Defensive Midfield,6,Deportivo Alavés,206,"['591c2caf-5197-45ca-8cc5-e97e17ec9add', 'd4f446b0-6218-434a-8915-c113e7db2b4c']",3,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,183,Pass,True,1,10.049875621120881,1H
,,,,,,,,,,,,,,,,,2.701884,,,,,,,,,,,,,437184c6-d72c-4048-a21f-78b4e7b38917,187,,"[56.7, 78.1]",3773386,3,,,,,-0.045252103,,Right Foot,,,,"[83.2, 76.9]",High Pass,,26.527157,,,,Edgar Antonio Méndez Ortega,26387.0,,,,,,1,From Throw In,Joaquín Navarro Jiménez,6923.0,Right Back,6,Deportivo Alavés,206,['c876d399-2164-43ae-88e5-9c673c11c68c'],4,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,184,Pass,,1,26.527155897306443,1H
,,,,,,,,,,,,,,,,,1.860465,,,,,,,,,,,,,cf8bde35-5913-4087-9050-0eede3a41596,189,,"[90.2, 77.7]",3773386,3,,,,,0.03612885,,Head,,,,"[98.5, 78.0]",High Pass,,8.30542,,,,Deyverson Brum Silva Acosta,25134.0,,,,,,1,From Throw In,Edgar Antonio Méndez Ortega,26387.0,Right Midfield,6,Deportivo Alavés,206,['3a6ddff8-a1ff-4bee-9c29-97de76f54143'],9,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,189,Pass,,1,8.305419917138444,1H
,,,,,,,,,,,,,,,,,0.819603,,,,,,,,,,,,,68c3ae74-92ba-49a3-bbf5-e02932b2fb86,192,,"[98.5, 78.0]",3773386,3,,,,True,-0.7853982,,,,,,"[103.1, 73.4]",Low Pass,,6.5053825,,,,Edgar Antonio Méndez Ortega,26387.0,,,,,,1,From Throw In,Deyverson Brum Silva Acosta,25134.0,Center Forward,6,Deportivo Alavés,206,"['9a41fbfd-5b98-4fb4-8e92-6bd0a8bc15b3', 'bd8098f1-30aa-42fb-a059-63c3a94f20b8']",10,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,190,Pass,True,1,6.505382386916229,1H
,,,,,,,,,,,,,,,,,3.329692,,,,,,,,,,,,,14fff8af-9374-4357-9576-21843156b25b,200,,"[107.6, 80.0]",3773386,3,,,,,-2.9342341,,,,,,"[71.0, 72.3]",High Pass,,37.401203,,,,Víctor Laguardia Cisneros,6615.0,,,,,Throw-in,1,From Throw In,Joaquín Navarro Jiménez,6923.0,Right Back,7,Deportivo Alavés,206,['f700b56f-8ea5-4205-8d37-a9fb22b39628'],36,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,216,Pass,,1,37.40120318920234,1H
,,,,,,,,,,,,,,,,,3.301704,,,,,,,,,,,,,dad5f327-f6b9-4bc0-856c-c987874cdd39,204,,"[28.2, 28.9]",3773386,3,,,,,0.61245954,,Head,,,,"[51.4, 45.2]",Low Pass,,28.353659,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Recovery,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,8,Barcelona,217,"['885d5d9c-13c7-4029-99d4-ad29f81a79df', 'dbdc59f9-0840-4bd7-bda4-663581531045']",41,,,,,,,,,,,,,,,,,,Barcelona,217,221,Pass,,1,28.353659375819554,1H
,,,,,,,,,,,,,,,,,0.745557,,,,,,,,,,,,,53fe0803-0101-4d45-81d3-f4697d29fbb7,208,,"[77.7, 58.1]",3773386,3,,,,,-0.6542115,,Left Foot,,,,"[94.0, 45.6]",Ground Pass,,20.541178,,Incomplete,,Antoine Griezmann,5487.0,,,Through Ball,True,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,8,Barcelona,217,"['2544b4a1-2a5a-4c85-9bab-120c6845bcaa', '6d9aa69e-e16b-41a8-bd0d-0440c8512553', 'd120f34f-b738-42b6-947d-9d7e92d137c9']",48,,,,,,,,,,,,,,,,,,Barcelona,217,228,Pass,True,0,20.54117815511077,1H
,,,,,,,,,,,,,,,,,1.762279,,,,,,,,,,,,,52368326-cfa2-40ed-a06d-53498e2377d2,220,,"[33.4, 34.5]",3773386,3,,,,,-1.2725348,,Left Foot,,,,"[42.5, 4.9]",Ground Pass,,30.967241,,,,Luis Jesús Rioja González,24049.0,,,,,,1,Regular Play,José Ignacio Peleteiro Ramallo,9462.0,Left Center Midfield,9,Deportivo Alavés,206,['30091b5f-0c58-4e09-8882-83ef9269e938'],54,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,234,Pass,,1,30.96724075535307,1H
,,,,,,,,,,,,,,,,,0.934769,,,,,,,,,,,,,3590ca39-f87c-4ad6-9d03-285b149c6c90,223,,"[40.1, 8.7]",3773386,3,,,,,2.2950463,,Left Foot,,,,"[35.5, 13.9]",Ground Pass,,6.942622,,,,Rodrigo Andrés Battaglia,10605.0,,,,,,1,Regular Play,Luis Jesús Rioja González,24049.0,Left Midfield,9,Deportivo Alavés,206,['b0e8911a-4696-4b90-b789-e59548521abb'],58,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,238,Pass,,1,6.942621983083915,1H
,,,,,,,,,,,,,,,,,1.142375,,,,,,,,,,,,,94a2b0a0-e1df-4311-8e24-23c9f4f759bf,226,,"[37.2, 9.6]",3773386,4,,,,,-0.85117143,,Right Foot,,,,"[45.0, 0.7]",Ground Pass,,11.834272,,,,Rubén Duarte Sánchez,6612.0,,,,,,1,Regular Play,Rodrigo Andrés Battaglia,10605.0,Center Defensive Midfield,9,Deportivo Alavés,206,['0e995519-e40a-44f8-9e4f-d34659c5716e'],1,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,241,Pass,,1,11.834272263219228,1H
,,,,,,,,,,,,,,,,,1.362562,,,,,,,,,,,,,fc150017-ef76-45b4-b5d5-a63caf23160e,229,,"[49.7, 1.4]",3773386,4,,,,,0.6333549,,Left Foot,,,,"[64.0, 11.9]",Ground Pass,,17.740913,,,,José Ignacio Peleteiro Ramallo,9462.0,,,,,,1,Regular Play,Rubén Duarte Sánchez,6612.0,Left Back,9,Deportivo Alavés,206,['c3884175-7114-46ca-a275-f04bedfeef9d'],2,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,242,Pass,,1,17.740913167027223,1H
,,,,,,,,,,,,,,,,,1.135278,,,,,,,,,,,,,078a7a27-5e23-448a-a3e4-d50668392598,232,,"[88.8, 28.6]",3773386,4,,,,,1.8844169,,Left Foot,,,,"[84.0, 43.4]",Ground Pass,,15.55892,,,,Luis Jesús Rioja González,24049.0,,,,,,1,Regular Play,José Ignacio Peleteiro Ramallo,9462.0,Left Center Midfield,9,Deportivo Alavés,206,['cbba1082-44a4-4a0a-aec6-2d7797c40ed8'],8,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,248,Pass,,1,15.558920271021377,1H
,,,,,,,,,,,,,,,,,1.267141,,,,,,,,,,,,,198be9fb-886e-4137-b17a-bb31456b7c22,235,,"[88.1, 55.3]",3773386,4,,,,,0.86217004,,Right Foot,,,,"[98.9, 67.9]",Ground Pass,,16.59518,,,,Edgar Antonio Méndez Ortega,26387.0,,,,,,1,Regular Play,Luis Jesús Rioja González,24049.0,Left Midfield,9,Deportivo Alavés,206,['d0b3f6fd-8dec-497b-b72f-451dc855e831'],10,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,250,Pass,,1,16.59518002312721,1H
,,,,,,,,,,,,,,,,,2.976481,,,,,,,,,,,,,021e6453-064c-4bab-aadf-8624f95d40a8,240,,"[90.5, 80.0]",3773386,4,,,,,-3.0247037,,,,,,"[64.1, 76.9]",Low Pass,,26.581385,,,,Joaquín Navarro Jiménez,6923.0,,,,,Throw-in,1,From Throw In,Edgar Antonio Méndez Ortega,26387.0,Right Midfield,10,Deportivo Alavés,206,['85477b25-ccd7-4991-ad86-ca58651737bd'],21,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,261,Pass,,1,26.581384463567737,1H
,,,,,,,,,,,,,,,,,0.91803,,,,,,,,,,,,,48b5192c-bca0-42f0-bc13-4f3a0d59d448,243,,"[64.5, 76.6]",3773386,4,,,,,-0.95184386,,Right Foot,,,,"[69.7, 69.3]",Ground Pass,,8.962701,,,,Tomás Pina Isla,6622.0,,,,,,1,From Throw In,Joaquín Navarro Jiménez,6923.0,Right Back,10,Deportivo Alavés,206,['3e0de411-d6da-4ebf-858b-d57f0526b78d'],26,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,266,Pass,,1,8.96270048590267,1H
,,,,,,,,,,,,,,,,,0.76462,,,,,,,,,,,,,9c18ddee-6dc0-402a-9ebf-2fbaa9c4a9c5,246,,"[70.1, 68.5]",3773386,4,,,,,-1.991613,,Left Foot,,,,"[63.7, 54.2]",Ground Pass,,15.666844,,,,Rodrigo Andrés Battaglia,10605.0,,,,,,1,From Throw In,Tomás Pina Isla,6622.0,Right Center Midfield,10,Deportivo Alavés,206,['283067e8-266c-4620-8f74-029512dd0f4c'],27,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,267,Pass,,1,15.666843970627902,1H
,,,,,,,,,,,,,,,,,1.258391,,,,,,,,,,,,,1e26275d-cd18-4b31-8366-6da5b8846f9c,249,,"[56.8, 53.3]",3773386,4,,,,,3.0596867,,Right Foot,,,,"[43.4, 54.4]",Ground Pass,,13.445073,,,,Víctor Laguardia Cisneros,6615.0,,,,,,1,From Throw In,Rodrigo Andrés Battaglia,10605.0,Center Defensive Midfield,10,Deportivo Alavés,206,['db144ecf-4003-45c4-b57b-b0ab17459a66'],30,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,270,Pass,,1,13.445073447177593,1H
,,,,,,,,,,,,,,,,,1.883455,,,,,,,,,,,,,58d15b7e-23e2-4d83-815a-6625985c7dac,252,,"[43.4, 54.0]",3773386,4,,,,,-1.81226,,Right Foot,,,,"[36.8, 27.2]",Ground Pass,,27.600725,,,,Florian Grégoire Claude Lejeune,3093.0,,,,,,1,From Throw In,Víctor Laguardia Cisneros,6615.0,Right Center Back,10,Deportivo Alavés,206,['bffcc26f-fee7-4977-8b06-c7dfdd404b25'],32,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,272,Pass,,1,27.600724628168734,1H
,,,,,,,,,,,,,,,,,4.648354,,,,,,,,,,,,,c889c079-107c-4957-ab0b-cc6fb65a4486,255,,"[36.8, 29.2]",3773386,4,,,,,0.63597363,,Right Foot,,,,"[105.2, 79.7]",High Pass,,85.02241,,Out,,Edgar Antonio Méndez Ortega,26387.0,,True,,,,1,From Throw In,Florian Grégoire Claude Lejeune,3093.0,Left Center Back,10,Deportivo Alavés,206,['23728938-f06a-4f52-946d-8d5a4b01e385'],36,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,276,Pass,,0,85.0224088108541,1H
,,,,,,,,,,,,,,,,,2.025192,,,,,,,,,,,,,4b414028-7750-4f46-acc3-f518d0bafc41,257,,"[24.0, 0.1]",3773386,4,,True,,,1.487655,,,,,,"[26.0, 24.1]",Low Pass,,24.083189,,,,Clément Lenglet,6826.0,,,,,Throw-in,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,11,Barcelona,217,['40ed82b3-fcae-457e-80e8-02e762031e9a'],49,,,,,,,,,,,,,,,,,,Barcelona,217,289,Pass,,1,24.08318915758459,1H
,,,,,,,,,,,,,,,,,1.663861,,,,,,,,,,,,,4d3996a1-b81e-4c79-a382-8458fab7ca7e,259,,"[26.0, 20.9]",3773386,4,,True,,,1.5707964,,Left Foot,,,,"[26.0, 48.2]",Ground Pass,,27.3,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,11,Barcelona,217,['58b9b411-ed0f-47cc-a7cf-d7fe292dd773'],51,,,,,,,,,,,,,,,,,,Barcelona,217,291,Pass,,1,27.300000000000004,1H
,,,,,,,,,,,,,,,,,1.730232,,,,,,,,,,,,,461d4bac-235d-4c43-8a72-3548a89b4c36,261,,"[30.2, 51.2]",3773386,4,,,,,-1.3843743,,Right Foot,,,,"[35.5, 23.1]",Ground Pass,,28.595453,,,,Clément Lenglet,6826.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,11,Barcelona,217,['abd318a2-6ea3-4769-adc6-8a382f5f8654'],55,,,,,,,,,,,,,,,,,,Barcelona,217,295,Pass,,1,28.59545418418809,1H
,,,,,,,,,,,,,,,,,1.127303,,,,,,,,,,,,,4eee5c63-685c-40e1-a9db-92649e9553ad,264,,"[44.1, 24.8]",3773386,5,,,,,0.26060238,,Left Foot,,,,"[54.6, 27.6]",Ground Pass,,10.866922,,,,Frenkie de Jong,8118.0,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,11,Barcelona,217,['ff0dd8b4-9cbf-44bf-b0f6-ae5741dd6a2e'],0,,,,,,,,,,,,,,,,,,Barcelona,217,300,Pass,,1,10.866922287382017,1H
,,,,,,,,,,,,,,,,,1.675679,,,,,,,,,,,,,bd792740-e9f2-44e8-a418-7e0179a1dca7,268,,"[52.2, 28.3]",3773386,5,,,,,1.907659,,Right Foot,,,,"[43.9, 52.0]",Ground Pass,,25.111353,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Frenkie de Jong,8118.0,Left Defensive Midfield,11,Barcelona,217,"['913c7e4b-7035-4b04-8efe-54752358a41e', '966bfc56-6c89-4a5c-80c9-0adc95bbfbd7']",2,,,,,,,,,,,,,,,,,,Barcelona,217,302,Pass,True,1,25.111352014576994,1H
,,,,,,,,,,,,,,,,,1.110581,,,,,,,,,,,,,540db269-0ab9-4bba-8776-f0eb76e07c6b,271,,"[51.2, 57.1]",3773386,5,,,,,0.971621,,Right Foot,,,,"[65.2, 77.6]",Ground Pass,,24.824383,,,,Ousmane Dembélé,5477.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,11,Barcelona,217,['e71705dc-ab01-4c1c-a3fb-91d21dfe9b86'],7,,,,,,,,,,,,,,,,,,Barcelona,217,307,Pass,,1,24.824383174612812,1H
,,,,,,,,,,,,,,,,,0.751766,,,,,,,,,,,,,4dedca38-b942-4794-836e-265511a8794d,273,,"[65.2, 77.6]",3773386,5,,,,,-3.1211872,,Left Foot,,,,"[55.4, 77.4]",Ground Pass,,9.802041,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Throw In,Ousmane Dembélé,5477.0,Right Wing,11,Barcelona,217,['1dea97f7-7e4c-4fdb-b1b9-27aea4bfe46f'],8,,,,,,,,,,,,,,,,,,Barcelona,217,308,Pass,,1,9.80204060387428,1H
,,,,,,,,,,,,,,,,,1.484383,,,,,,,,,,,,,df06deaf-7fc9-455a-91d6-d8678f0ee3c2,277,,"[52.6, 76.4]",3773386,5,,,,,-2.5110898,,Right Foot,,,,"[35.2, 63.7]",Ground Pass,,21.54182,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,11,Barcelona,217,"['70c36bb7-74cf-48cf-a53a-caf66e5b949e', '8b58b7c2-8c48-4cc1-8825-b68c6ce50764']",10,,,,,,,,,,,,,,,,,,Barcelona,217,310,Pass,True,1,21.541819793137254,1H
,,,,,,,,,,,,,,,,,1.883955,,,,,,,,,,,,,c4d22858-ee56-4e07-9bf0-990749ddb244,280,,"[27.4, 58.9]",3773386,5,,,,,-1.3063079,,Left Foot,,,,"[35.2, 30.1]",Ground Pass,,29.83756,,,,Clément Lenglet,6826.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,11,Barcelona,217,['61fcf586-aa21-4f73-9716-621e65731bd6'],13,,,,,,,,,,,,,,,,,,Barcelona,217,313,Pass,,1,29.837560221975252,1H
,,,,,,,,,,,,,,,,,1.868213,,,,,,,,,,,,,6306f0f5-0410-44f8-b83d-f61da9d2fd56,283,,"[47.6, 26.2]",3773386,5,,,,,1.6058697,,Left Foot,,,,"[46.6, 54.7]",Ground Pass,,28.517538,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,11,Barcelona,217,['f5cda5c5-a5af-4f62-be39-d55a33b6e2c1'],17,,,,,,,,,,,,,,,,,,Barcelona,217,317,Pass,,1,28.517538463198402,1H
,,,,,,,,,,,,,,,,,1.360183,,,,,,,,,,,,,ee0ece36-2f72-42da-a8d9-511dc915c3b3,286,,"[49.1, 52.6]",3773386,5,,,,,-1.4501727,,Right Foot,,,,"[52.3, 26.2]",Ground Pass,,26.593233,,,,Clément Lenglet,6826.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,11,Barcelona,217,['8d39bc4e-863c-4792-9b0c-a75a33998485'],21,,,,,,,,,,,,,,,,,,Barcelona,217,321,Pass,,1,26.59323222175146,1H
,,,,,,,,,,,,,,,,,0.980168,,,,,,,,,,,,,7db742d0-f140-42af-95d4-318b96d355fa,289,,"[54.3, 25.7]",3773386,5,,,,,-0.66437095,,Left Foot,,,,"[62.6, 19.2]",Ground Pass,,10.542295,,,,Frenkie de Jong,8118.0,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,11,Barcelona,217,['4c51a166-60bd-427a-a96c-ce1e1ce6a6e4'],24,,,,,,,,,,,,,,,,,,Barcelona,217,324,Pass,,1,10.542295765154764,1H
,,,,,,,,,,,,,,,,,1.579065,,,,,,,,,,,,,48a4a828-4a76-46b6-aaa3-2a69ea437160,292,,"[58.8, 35.2]",3773386,5,,,,,1.578459,,Right Foot,,,,"[58.6, 61.3]",Ground Pass,,26.100767,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Throw In,Frenkie de Jong,8118.0,Left Defensive Midfield,11,Barcelona,217,['7183da0f-b159-4900-8093-0d913201c9fe'],27,,,,,,,,,,,,,,,,,,Barcelona,217,327,Pass,,1,26.10076627227637,1H
,,,,,,,,,,,,,,,,,1.253009,,,,,,,,,,,,,ac673a11-2f9a-4554-b741-a22d9d26d98d,296,,"[60.8, 63.0]",3773386,5,,,,,1.083057,,Right Foot,,,True,"[69.5, 79.4]",Low Pass,,18.56475,,,,Ousmane Dembélé,5477.0,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,11,Barcelona,217,"['9678cc24-d94c-45c0-8afc-a7f1b7145985', 'fb592a48-7f82-4928-9de1-31eaeb17613c']",30,,,,,,,,,,,,,,,,,,Barcelona,217,330,Pass,True,1,18.56475154695048,1H
